dt,PM1 (ug/m3),PM2.5(ug/m3),PM10(ug/m3),PM1 (ug/m3) atmos env,PM2.5(ug/m3) atmos env,PM10(ug/m3) atmos env,0.3um in 0.1L air,0.5um in 0.1L air,1.0um in 0.1L air,2.5um in 0.1L air,5um in 0.1L air,10um in 0.1L air
13/12/2021 13:10:12,54,82,98,35,54,72,9090,2635,525,76,24,10
13/12/2021 13:10:17,54,83,100,35,55,73,8982,2646,540,78,26,10
13/12/2021 13:10:22,54,83,100,35,55,73,8982,2646,540,78,26,10
13/12/2021 13:10:27,54,83,100,35,55,73,8982,2646,540,78,26,10
13/12/2021 13:10:32,54,82,98,35,54,72,8838,2595,525,76,26,8
13/12/2021 13:10:37,54,82,98,35,54,72,8838,2595,525,76,26,8
13/12/2021 13:10:42,54,82,98,35,54,72,8838,2595,525,76,26,8
13/12/2021 13:10:47,56,82,99,37,54,72,8913,2612,540,74,26,8
13/12/2021 13:10:52,56,82,99,37,54,72,8913,2612,540,74,26,8
13/12/2021 13:10:57,56,82,99,37,54,72,8913,2612,540,74,26,8
13/12/2021 13:11:02,55,82,99,36,54,72,8781,2578,529,76,26,10
13/12/2021 13:11:07,55,82,99,36,54,72,8781,2578,529,76,26,10
13/12/2021 13:11:12,55,82,99,36,54,72,8781,2578,529,76,26,10
13/12/2021 13:11:17,55,80,95,36,53,71,8703,2553,508,70,24,6
13/12/2021 13:11:22,54,79,92,35,53,70,8688,2545,498,66,20,6
13/12/2021 13:11:27,54,78,93,35,52,70,8619,2519,479,68,22,8
13/12/2021 13:11:32,54,80,97,35,53,72,8748,2538,498,72,26,8
13/12/2021 13:11:37,54,77,93,35,51,70,8736,2540,479,66,26,6
13/12/2021 13:11:42,53,77,94,34,51,70,8577,2502,477,70,28,8
13/12/2021 13:11:47,52,77,92,34,51,69,8514,2472,484,68,24,8
13/12/2021 13:11:52,51,76,91,34,51,69,8565,2483,478,68,24,8
13/12/2021 13:11:57,51,78,94,34,52,71,8535,2471,469,74,26,6
13/12/2021 13:12:02,51,78,98,34,52,73,8586,2496,471,78,34,4
13/12/2021 13:12:07,52,81,100,35,53,73,8796,2548,488,82,32,4
13/12/2021 13:12:12,51,79,98,34,53,72,8715,2512,477,82,32,4
13/12/2021 13:12:17,50,80,94,34,53,70,8682,2496,480,78,24,2
13/12/2021 13:12:22,49,79,90,34,53,69,8460,2420,445,76,20,2
13/12/2021 13:12:27,49,79,90,34,53,69,8460,2420,445,76,20,2
13/12/2021 13:12:32,49,79,92,34,53,70,8490,2424,464,76,20,4
13/12/2021 13:12:37,49,79,92,34,53,70,8490,2424,464,76,20,4
13/12/2021 13:12:42,49,79,92,34,53,70,8490,2424,464,76,20,4
13/12/2021 13:12:47,49,81,93,34,53,70,8547,2445,474,78,20,4
13/12/2021 13:12:52,49,81,93,34,53,70,8547,2445,474,78,20,4
13/12/2021 13:12:57,49,81,93,34,53,70,8547,2445,474,78,20,4
13/12/2021 13:13:02,49,81,93,34,53,70,8520,2437,457,82,20,4
13/12/2021 13:13:07,49,81,93,34,53,70,8520,2437,457,82,20,4
13/12/2021 13:13:12,49,81,93,34,53,70,8520,2437,457,82,20,4
13/12/2021 13:13:17,48,79,90,33,53,69,8430,2405,455,72,18,4
13/12/2021 13:13:22,48,78,90,33,52,69,8409,2403,451,68,18,8
13/12/2021 13:13:27,48,79,86,33,53,67,8496,2391,466,60,10,8
13/12/2021 13:13:32,48,78,88,33,52,68,8421,2375,470,64,14,8
13/12/2021 13:13:37,48,81,90,33,53,69,8427,2400,495,68,14,8
13/12/2021 13:13:42,48,82,92,33,54,70,8397,2410,507,72,14,8
13/12/2021 13:13:47,50,83,92,34,55,70,8574,2482,523,68,14,8
13/12/2021 13:13:52,50,83,93,34,55,70,8511,2466,521,74,16,6
13/12/2021 13:13:57,49,80,89,34,53,68,8355,2405,502,68,14,4
13/12/2021 13:14:02,48,78,91,33,52,69,8412,2390,493,70,20,8
13/12/2021 13:14:07,48,79,95,33,53,71,8433,2390,501,76,24,10
13/12/2021 13:14:12,49,78,92,34,52,70,8427,2390,493,72,22,6
13/12/2021 13:14:17,49,78,92,34,52,70,8397,2409,476,72,20,6
13/12/2021 13:14:22,49,78,92,34,52,70,8397,2409,476,72,20,6
13/12/2021 13:14:27,49,78,92,34,52,70,8397,2409,476,72,20,6
13/12/2021 13:14:32,50,78,91,34,52,69,8427,2417,480,68,18,6
13/12/2021 13:14:37,50,78,91,34,52,69,8427,2417,480,68,18,6
13/12/2021 13:14:42,50,78,91,34,52,69,8427,2417,480,68,18,6
13/12/2021 13:14:47,50,79,91,34,53,69,8502,2428,495,66,18,6
13/12/2021 13:14:52,50,79,91,34,53,69,8502,2428,495,66,18,6
13/12/2021 13:14:57,50,79,91,34,53,69,8502,2428,495,66,18,6
13/12/2021 13:15:02,51,78,91,34,52,69,8628,2462,491,62,18,6
13/12/2021 13:15:07,51,78,91,34,52,69,8628,2462,491,62,18,6
13/12/2021 13:15:12,51,78,91,34,52,69,8628,2462,491,62,18,6
13/12/2021 13:15:17,50,77,92,34,52,70,8481,2415,494,68,22,6
13/12/2021 13:15:22,50,77,92,34,52,70,8481,2415,494,68,22,6
13/12/2021 13:15:27,50,77,92,34,52,70,8481,2415,494,68,22,6
13/12/2021 13:15:32,49,77,91,34,52,69,8502,2406,501,66,22,6
13/12/2021 13:15:37,49,77,91,34,52,69,8502,2406,501,66,22,6
13/12/2021 13:15:42,49,77,91,34,52,69,8502,2406,501,66,22,6
13/12/2021 13:15:47,52,80,94,35,53,70,8835,2520,518,62,22,6
13/12/2021 13:15:52,52,80,94,35,53,70,8835,2520,518,62,22,6
13/12/2021 13:15:57,52,80,94,35,53,70,8835,2520,518,62,22,6
13/12/2021 13:16:02,52,81,91,35,53,69,8784,2533,537,58,16,2
13/12/2021 13:16:07,52,81,91,35,53,69,8784,2533,537,58,16,2
13/12/2021 13:16:12,52,81,91,35,53,69,8784,2533,537,58,16,2
13/12/2021 13:16:17,52,82,90,35,54,69,8802,2550,541,58,14,0
13/12/2021 13:16:22,52,82,90,35,54,69,8802,2550,541,58,14,0
13/12/2021 13:16:27,52,82,90,35,54,69,8802,2550,541,58,14,0
13/12/2021 13:16:32,51,81,91,34,53,69,8721,2518,541,58,16,2
13/12/2021 13:16:37,51,80,89,34,53,68,8625,2478,543,56,16,2
13/12/2021 13:16:42,50,79,89,34,53,68,8556,2453,531,58,16,4
13/12/2021 13:16:47,51,80,89,34,53,68,8628,2487,525,62,16,4
13/12/2021 13:16:52,49,78,88,34,52,68,8382,2424,517,64,16,4
13/12/2021 13:16:57,49,78,90,34,52,69,8370,2424,504,66,18,8
13/12/2021 13:17:02,50,78,87,34,52,67,8382,2435,487,62,14,8
13/12/2021 13:17:07,49,76,87,34,52,67,8142,2354,492,70,16,10
13/12/2021 13:17:12,50,77,88,34,52,68,8271,2383,490,68,16,10
13/12/2021 13:17:17,50,77,91,34,52,69,8277,2383,494,70,20,14
13/12/2021 13:17:22,50,77,90,34,52,69,8232,2370,492,74,18,12
13/12/2021 13:17:27,49,76,91,34,52,69,8193,2372,501,74,22,12
13/12/2021 13:17:32,50,77,93,34,52,70,8232,2386,511,74,24,12
13/12/2021 13:17:37,50,77,93,34,52,70,8232,2386,511,74,24,12
13/12/2021 13:17:42,50,77,93,34,52,70,8232,2386,511,74,24,12
13/12/2021 13:17:47,48,74,91,33,50,69,8079,2331,490,70,26,12
13/12/2021 13:17:52,48,74,91,33,50,69,8079,2331,490,70,26,12
13/12/2021 13:17:57,48,74,91,33,50,69,8079,2331,490,70,26,12
13/12/2021 13:18:02,48,74,94,33,50,70,8262,2364,498,70,30,14
13/12/2021 13:18:07,49,75,96,34,51,71,8262,2364,498,70,30,14
13/12/2021 13:18:12,49,75,96,34,51,71,8262,2364,498,70,30,14
13/12/2021 13:18:17,49,75,92,34,51,69,8238,2358,500,64,26,10
13/12/2021 13:18:22,49,75,91,34,51,69,8238,2358,500,64,26,10
13/12/2021 13:18:27,49,75,91,34,51,69,8238,2358,500,64,26,10
13/12/2021 13:18:32,48,74,91,33,51,69,8124,2339,493,62,26,10
13/12/2021 13:18:37,48,74,91,33,51,69,8124,2339,493,62,26,10
13/12/2021 13:18:42,48,74,91,33,51,69,8124,2339,493,62,26,10
13/12/2021 13:18:47,48,76,92,33,52,70,8220,2367,503,62,24,8
13/12/2021 13:18:52,47,75,90,33,51,69,8016,2312,501,60,24,8
13/12/2021 13:18:57,46,74,86,32,50,66,7971,2303,491,58,20,4
13/12/2021 13:19:02,46,74,85,32,50,66,8091,2331,499,54,18,4
13/12/2021 13:19:07,46,75,85,32,51,66,8055,2312,480,56,16,4
13/12/2021 13:19:12,46,74,81,32,51,64,8040,2315,474,52,12,2
13/12/2021 13:19:17,47,75,82,32,51,64,8115,2340,472,56,12,2
13/12/2021 13:19:22,46,73,79,32,50,63,7983,2309,464,54,10,0
13/12/2021 13:19:27,46,75,81,32,51,64,7977,2299,472,64,10,0
13/12/2021 13:19:32,47,79,85,33,53,67,8022,2313,487,68,10,0
13/12/2021 13:19:37,47,78,84,33,53,67,7965,2296,474,68,10,0
13/12/2021 13:19:42,48,82,87,33,54,68,8226,2368,487,76,10,0
13/12/2021 13:19:47,48,81,86,33,53,67,8289,2387,502,74,8,0
13/12/2021 13:19:52,48,80,86,33,53,67,8259,2380,481,74,10,2
13/12/2021 13:19:57,50,80,86,34,53,67,8454,2435,487,72,10,2
13/12/2021 13:20:02,47,79,85,32,52,66,8430,2416,495,72,10,2
13/12/2021 13:20:07,47,79,85,32,52,66,8430,2416,495,72,10,2
13/12/2021 13:20:12,47,79,85,32,52,66,8430,2416,495,72,10,2
13/12/2021 13:20:17,47,78,88,32,52,67,8328,2387,505,78,16,4
13/12/2021 13:20:22,48,79,89,33,53,68,8328,2387,505,78,16,4
13/12/2021 13:20:27,48,79,89,33,53,68,8328,2387,505,78,16,4
13/12/2021 13:20:32,47,79,87,33,53,67,8328,2397,494,74,14,4
13/12/2021 13:20:37,47,79,87,33,53,67,8328,2397,494,74,14,4
13/12/2021 13:20:42,47,79,87,33,53,67,8328,2397,494,74,14,4
13/12/2021 13:20:47,49,78,87,34,52,67,8529,2460,488,64,14,4
13/12/2021 13:20:52,48,78,88,33,52,68,8535,2456,480,68,16,4
13/12/2021 13:20:57,50,78,88,34,52,68,8616,2477,474,68,16,4
13/12/2021 13:21:02,49,76,86,34,52,67,8424,2424,459,64,16,4
13/12/2021 13:21:07,47,73,89,33,51,68,8211,2374,450,70,26,6
13/12/2021 13:21:12,47,76,92,33,52,70,8196,2374,475,80,26,4
13/12/2021 13:21:17,46,75,89,33,51,68,8109,2346,464,78,24,4
13/12/2021 13:21:22,46,77,91,33,52,69,8160,2365,475,80,24,4
13/12/2021 13:21:27,46,77,86,33,52,67,8193,2369,454,72,16,2
13/12/2021 13:21:32,46,78,90,33,52,69,8268,2380,471,76,20,6
13/12/2021 13:21:37,46,77,88,33,52,68,8097,2333,471,76,18,6
13/12/2021 13:21:42,46,76,87,33,52,67,8028,2312,471,74,18,6
13/12/2021 13:21:47,45,75,87,32,51,67,7896,2274,471,72,20,8
13/12/2021 13:21:52,45,75,87,32,51,67,7896,2274,471,72,20,8
13/12/2021 13:21:57,45,75,87,32,51,67,7896,2274,471,72,20,8
13/12/2021 13:22:02,45,75,89,32,51,68,7866,2281,471,78,22,8
13/12/2021 13:22:07,45,75,89,32,51,68,7866,2281,471,78,22,8
13/12/2021 13:22:12,45,75,89,32,51,68,7866,2281,471,78,22,8
13/12/2021 13:22:18,46,77,84,33,52,66,8073,2317,465,66,12,6
13/12/2021 13:22:23,46,77,84,33,52,66,8073,2317,465,66,12,6
13/12/2021 13:22:28,46,77,84,33,52,66,8073,2317,465,66,12,6
13/12/2021 13:22:33,47,76,84,33,52,66,8157,2343,463,58,12,6
13/12/2021 13:22:38,47,76,84,33,52,66,8157,2343,463,58,12,6
13/12/2021 13:22:43,47,76,84,33,52,66,8157,2343,463,58,12,6
13/12/2021 13:22:48,47,78,86,33,52,67,8157,2358,480,62,12,6
13/12/2021 13:22:53,47,78,86,33,52,67,8157,2358,480,62,12,6
13/12/2021 13:22:58,47,78,86,33,52,67,8157,2358,480,62,12,6
13/12/2021 13:23:03,47,75,84,33,51,66,8043,2324,450,62,14,6
13/12/2021 13:23:08,47,73,83,32,50,65,8076,2345,465,60,16,6
13/12/2021 13:23:13,47,74,83,32,51,65,8145,2357,456,62,16,2
13/12/2021 13:23:18,46,74,85,32,51,65,8184,2353,450,68,20,2
13/12/2021 13:23:23,47,77,87,32,52,66,8391,2408,467,68,18,2
13/12/2021 13:23:28,50,81,92,34,54,70,8481,2425,476,76,18,0
13/12/2021 13:23:33,49,80,92,33,54,70,8505,2399,465,74,20,2
13/12/2021 13:23:38,48,79,90,33,53,69,8316,2352,454,78,20,2
13/12/2021 13:23:43,46,80,93,33,53,70,8322,2369,486,86,22,2
13/12/2021 13:23:48,45,77,93,32,52,70,8208,2318,465,88,28,4
13/12/2021 13:23:53,45,76,93,32,52,70,8088,2299,469,88,28,6
13/12/2021 13:23:58,44,76,94,32,52,70,7980,2255,465,92,30,8
13/12/2021 13:24:03,44,76,93,32,52,70,7893,2247,463,92,28,8
13/12/2021 13:24:08,44,76,93,32,52,70,7893,2247,463,92,28,8
13/12/2021 13:24:13,44,76,93,32,52,70,7893,2247,463,92,28,8
13/12/2021 13:24:18,45,76,97,32,52,72,7944,2277,478,96,34,10
13/12/2021 13:24:23,45,76,97,32,52,72,7944,2277,478,96,34,10
13/12/2021 13:24:28,45,76,97,32,52,72,7944,2277,478,96,34,10
13/12/2021 13:24:33,43,73,95,31,51,71,7728,2209,459,94,36,10
13/12/2021 13:24:38,43,73,95,31,51,71,7728,2209,459,94,36,10
13/12/2021 13:24:43,43,73,95,31,51,71,7728,2209,459,94,36,10
13/12/2021 13:24:48,42,69,93,31,49,70,7548,2173,444,84,38,10
13/12/2021 13:24:53,42,69,93,31,49,70,7548,2173,444,84,38,10
13/12/2021 13:24:58,42,69,93,31,49,70,7548,2173,444,84,38,10
13/12/2021 13:25:03,42,67,90,31,48,69,7479,2169,432,76,36,10
13/12/2021 13:25:08,42,67,90,31,48,69,7479,2169,432,76,36,10
13/12/2021 13:25:13,42,67,90,31,48,69,7479,2169,432,76,36,10
13/12/2021 13:25:18,43,70,92,31,50,70,7650,2224,451,78,36,10
13/12/2021 13:25:23,43,67,88,31,48,68,7497,2175,419,72,34,10
13/12/2021 13:25:28,43,67,86,31,48,67,7431,2165,428,66,30,8
13/12/2021 13:25:33,44,69,87,32,49,67,7602,2207,445,70,30,6
13/12/2021 13:25:38,45,71,86,32,50,67,7632,2236,449,68,26,4
13/12/2021 13:25:43,43,71,85,31,50,67,7491,2187,464,66,24,4
13/12/2021 13:25:48,43,70,78,31,50,63,7338,2134,445,56,14,2
13/12/2021 13:25:53,44,72,80,32,50,64,7428,2177,455,62,14,2
13/12/2021 13:25:58,44,72,78,32,50,63,7512,2192,444,60,10,2
13/12/2021 13:26:03,44,74,79,32,51,64,7473,2179,463,66,8,0
13/12/2021 13:26:08,44,73,78,32,51,63,7461,2164,444,66,8,0
13/12/2021 13:26:13,43,73,79,31,51,64,7512,2160,446,72,8,2
13/12/2021 13:26:18,45,76,80,32,52,64,7653,2202,454,76,6,2
13/12/2021 13:26:23,45,76,80,32,52,64,7653,2202,454,76,6,2
13/12/2021 13:26:28,45,76,80,32,52,64,7653,2202,454,76,6,2
13/12/2021 13:26:33,45,75,78,32,51,63,7626,2208,440,68,4,2
13/12/2021 13:26:38,44,74,80,32,51,64,7653,2206,442,72,10,2
13/12/2021 13:26:43,45,74,83,32,51,66,7845,2261,444,74,14,4
13/12/2021 13:26:48,45,72,83,32,50,66,7641,2219,429,76,16,6
13/12/2021 13:26:53,44,69,79,32,49,64,7503,2174,414,68,14,6
13/12/2021 13:26:58,43,69,79,31,49,64,7419,2155,410,70,14,6
13/12/2021 13:27:03,44,69,80,32,49,64,7440,2164,403,70,16,8
13/12/2021 13:27:08,43,68,82,31,49,65,7383,2150,414,72,20,10
13/12/2021 13:27:13,43,68,83,31,49,66,7320,2146,412,68,22,10
13/12/2021 13:27:18,43,66,83,31,48,66,7230,2121,410,66,26,12
13/12/2021 13:27:23,43,67,84,31,48,66,7275,2117,393,70,26,12
13/12/2021 13:27:28,43,69,84,31,49,66,7332,2130,395,72,22,12
13/12/2021 13:27:33,43,68,81,31,49,65,7167,2090,391,68,20,12
13/12/2021 13:27:38,43,69,81,31,49,65,7296,2113,395,68,18,10
13/12/2021 13:27:43,43,69,81,31,49,65,7296,2113,395,68,18,10
13/12/2021 13:27:48,43,68,81,31,49,65,7332,2124,385,66,20,10
13/12/2021 13:27:53,43,68,81,31,49,65,7332,2124,385,66,20,10
13/12/2021 13:27:58,43,68,81,31,49,65,7332,2124,385,66,20,10
13/12/2021 13:28:03,42,68,85,31,49,67,7275,2105,402,72,26,12
13/12/2021 13:28:08,42,68,85,31,49,67,7275,2105,402,72,26,12
13/12/2021 13:28:13,42,68,85,31,49,67,7275,2105,402,72,26,12
13/12/2021 13:28:18,43,69,84,31,49,66,7389,2141,411,68,24,10
13/12/2021 13:28:23,44,69,83,32,49,66,7425,2160,402,64,22,10
13/12/2021 13:28:28,45,69,81,32,49,65,7494,2185,402,60,18,8
13/12/2021 13:28:33,45,68,82,32,49,65,7494,2193,398,64,22,6
13/12/2021 13:28:38,44,67,82,32,48,65,7413,2168,412,62,24,6
13/12/2021 13:28:43,45,66,83,32,48,66,7470,2195,412,58,26,8
13/12/2021 13:28:48,45,68,83,32,49,66,7563,2225,412,64,24,6
13/12/2021 13:28:53,46,69,85,33,49,67,7587,2240,429,64,24,6
13/12/2021 13:28:58,46,71,85,33,50,67,7677,2246,446,66,22,6
13/12/2021 13:29:03,46,72,83,33,50,66,7842,2275,454,60,16,4
13/12/2021 13:29:08,46,72,85,33,50,67,7833,2268,445,68,20,6
13/12/2021 13:29:13,45,72,85,32,50,67,7734,2232,443,74,20,6
13/12/2021 13:29:18,44,70,83,32,50,66,7539,2171,418,74,20,6
13/12/2021 13:29:23,44,70,83,32,50,66,7539,2171,418,74,20,6
13/12/2021 13:29:28,44,70,83,32,50,66,7539,2171,418,74,20,6
13/12/2021 13:29:33,44,71,82,32,50,65,7584,2177,430,70,14,8
13/12/2021 13:29:38,45,74,83,32,51,66,7773,2234,454,70,12,8
13/12/2021 13:29:43,44,74,82,32,51,65,7695,2209,465,70,10,6
13/12/2021 13:29:48,46,74,84,33,51,66,7848,2259,465,70,14,8
13/12/2021 13:29:53,47,75,85,33,51,67,8001,2305,469,68,14,8
13/12/2021 13:29:58,47,76,88,33,52,68,8001,2326,486,70,16,8
13/12/2021 13:30:03,48,75,87,33,51,67,7977,2337,469,70,16,8
13/12/2021 13:30:08,48,74,84,33,51,66,7965,2325,478,62,14,6
13/12/2021 13:30:13,48,74,83,33,51,66,7926,2310,472,58,14,6
13/12/2021 13:30:18,48,75,85,33,51,67,8076,2346,482,56,14,6
13/12/2021 13:30:23,48,75,84,33,51,66,8007,2325,480,56,14,4
13/12/2021 13:30:28,47,72,81,33,50,65,7848,2283,456,54,14,4
13/12/2021 13:30:33,47,70,78,33,50,63,7767,2245,432,50,12,4
13/12/2021 13:30:38,47,70,78,33,50,63,7767,2245,432,50,12,4
13/12/2021 13:30:43,47,70,78,33,50,63,7767,2245,432,50,12,4
13/12/2021 13:30:48,45,69,76,32,49,62,7602,2186,426,50,10,2
13/12/2021 13:30:53,45,69,76,32,49,62,7602,2186,426,50,10,2
13/12/2021 13:30:58,45,69,76,32,49,62,7602,2186,426,50,10,2
13/12/2021 13:31:03,45,68,74,32,49,62,7614,2163,428,46,10,2
13/12/2021 13:31:08,45,68,74,32,49,62,7614,2163,428,46,10,2
13/12/2021 13:31:13,45,68,74,32,49,62,7614,2163,428,46,10,2
13/12/2021 13:31:18,44,68,73,32,49,61,7716,2178,423,42,8,2
13/12/2021 13:31:23,44,68,73,32,49,61,7716,2178,423,42,8,2
13/12/2021 13:31:28,44,68,73,32,49,61,7716,2178,423,42,8,2
13/12/2021 13:31:33,44,68,75,32,49,62,7716,2176,421,46,10,4
13/12/2021 13:31:38,44,68,75,32,49,62,7716,2176,421,46,10,4
13/12/2021 13:31:43,44,68,75,32,49,62,7716,2176,421,46,10,4
13/12/2021 13:31:48,43,68,74,31,49,62,7578,2150,417,48,10,4
13/12/2021 13:31:53,43,68,74,31,49,62,7578,2150,417,48,10,4
13/12/2021 13:31:58,43,68,74,31,49,62,7578,2150,417,48,10,4
13/12/2021 13:32:03,43,69,75,31,49,61,7692,2194,442,50,10,2
13/12/2021 13:32:08,42,70,76,30,49,62,7623,2170,459,56,10,2
13/12/2021 13:32:13,42,69,75,30,49,61,7554,2145,440,56,10,2
13/12/2021 13:32:18,41,70,76,30,49,62,7440,2109,453,58,10,2
13/12/2021 13:32:23,42,73,79,31,50,64,7440,2115,462,60,10,2
13/12/2021 13:32:28,41,72,77,31,50,63,7428,2094,449,56,8,2
13/12/2021 13:32:33,41,73,78,31,50,64,7326,2081,445,64,8,2
13/12/2021 13:32:38,40,72,79,30,50,64,7116,2037,439,74,12,4
13/12/2021 13:32:43,40,71,84,30,50,66,7053,2022,450,82,20,6
13/12/2021 13:32:48,41,72,85,31,50,67,7203,2067,462,82,18,6
13/12/2021 13:32:53,41,70,83,31,50,66,7146,2052,441,80,16,6
13/12/2021 13:32:58,41,69,83,31,49,66,7215,2069,424,78,18,8
13/12/2021 13:33:03,43,71,84,31,50,66,7386,2122,431,80,16,8
13/12/2021 13:33:08,43,71,84,31,50,66,7386,2122,431,80,16,8
13/12/2021 13:33:13,43,71,84,31,50,66,7386,2122,431,80,16,8
13/12/2021 13:33:18,43,70,84,31,50,66,7455,2132,425,80,18,10
13/12/2021 13:33:23,43,69,85,31,49,67,7473,2130,414,80,20,12
13/12/2021 13:33:28,44,69,85,32,49,67,7461,2149,435,78,20,12
13/12/2021 13:33:33,43,70,88,31,50,68,7443,2147,450,80,22,14
13/12/2021 13:33:38,43,69,85,31,49,67,7512,2140,440,74,20,12
13/12/2021 13:33:43,43,70,82,31,50,65,7548,2161,457,68,16,8
13/12/2021 13:33:48,43,69,81,31,49,65,7410,2131,438,68,16,8
13/12/2021 13:33:53,43,72,84,31,50,66,7449,2138,455,74,18,8
13/12/2021 13:33:58,43,71,81,31,49,64,7437,2149,470,70,16,6
13/12/2021 13:34:03,42,70,80,30,49,64,7392,2128,457,66,16,6
13/12/2021 13:34:08,43,70,80,31,49,64,7425,2135,455,66,16,4
13/12/2021 13:34:13,44,71,81,31,49,64,7503,2179,457,66,16,4
13/12/2021 13:34:18,44,72,83,32,50,66,7476,2177,455,68,18,6
13/12/2021 13:34:23,44,72,83,32,50,66,7476,2177,455,68,18,6
13/12/2021 13:34:28,44,72,83,32,50,66,7476,2177,455,68,18,6
13/12/2021 13:34:33,43,71,81,31,49,64,7533,2196,459,60,16,4
13/12/2021 13:34:38,43,71,80,31,49,64,7446,2175,461,60,14,4
13/12/2021 13:34:43,43,71,76,31,49,62,7473,2177,435,54,8,4
13/12/2021 13:34:48,43,70,77,31,49,63,7485,2179,446,54,12,6
13/12/2021 13:34:53,43,69,75,31,49,62,7413,2172,446,46,10,6
13/12/2021 13:34:58,42,69,75,30,49,62,7383,2159,436,50,10,6
13/12/2021 13:35:03,41,71,79,30,49,64,7350,2154,457,64,14,6
13/12/2021 13:35:08,44,75,83,32,51,66,7488,2217,482,68,12,6
13/12/2021 13:35:14,43,76,82,31,51,66,7455,2203,478,70,10,4
13/12/2021 13:35:19,43,77,82,31,52,66,7518,2214,486,70,8,2
13/12/2021 13:35:24,44,76,82,32,52,65,7524,2212,484,76,10,4
13/12/2021 13:35:29,44,74,81,32,51,65,7467,2200,482,74,12,4
13/12/2021 13:35:34,43,73,80,31,51,64,7296,2154,485,72,12,4
13/12/2021 13:35:39,43,73,80,31,51,64,7296,2154,485,72,12,4
13/12/2021 13:35:44,43,73,80,31,51,64,7296,2154,485,72,12,4
13/12/2021 13:35:49,43,73,82,31,51,65,7347,2144,497,78,14,4
13/12/2021 13:35:54,43,73,82,31,51,65,7347,2144,497,78,14,4
13/12/2021 13:35:59,43,73,82,31,51,65,7347,2144,497,78,14,4
13/12/2021 13:36:04,44,75,86,32,51,67,7563,2189,497,84,18,6
13/12/2021 13:36:09,44,75,86,32,51,67,7563,2189,497,84,18,6
13/12/2021 13:36:14,44,75,86,32,51,67,7563,2189,497,84,18,6
13/12/2021 13:36:19,45,74,87,32,51,67,7620,2210,490,82,20,8
13/12/2021 13:36:24,45,74,87,32,51,67,7620,2210,490,82,20,8
13/12/2021 13:36:29,45,74,87,32,51,67,7620,2210,490,82,20,8
13/12/2021 13:36:34,45,72,83,32,50,66,7596,2200,473,64,16,8
13/12/2021 13:36:39,45,72,83,32,50,66,7596,2200,473,64,16,8
13/12/2021 13:36:44,45,72,83,32,50,66,7596,2200,473,64,16,8
13/12/2021 13:36:49,43,70,83,31,50,66,7413,2145,452,62,18,10
13/12/2021 13:36:54,43,70,83,31,50,66,7413,2145,452,62,18,10
13/12/2021 13:36:59,43,70,83,31,50,66,7413,2145,452,62,18,10
13/12/2021 13:37:04,43,70,86,31,50,67,7350,2126,473,62,24,14
13/12/2021 13:37:09,43,70,86,31,50,67,7350,2126,473,62,24,14
13/12/2021 13:37:14,43,70,86,31,50,67,7350,2126,473,62,24,14
13/12/2021 13:37:19,42,67,85,31,48,67,7251,2090,465,60,26,14
13/12/2021 13:37:24,42,67,85,31,48,67,7251,2090,465,60,26,14
13/12/2021 13:37:29,42,67,85,31,48,67,7251,2090,465,60,26,14
13/12/2021 13:37:34,43,65,81,31,48,65,7212,2082,433,52,24,12
13/12/2021 13:37:39,42,64,80,30,47,64,7212,2082,433,52,24,12
13/12/2021 13:37:44,42,64,80,30,47,64,7212,2082,433,52,24,12
13/12/2021 13:37:49,43,66,81,31,47,64,7344,2134,439,52,22,12
13/12/2021 13:37:54,43,66,81,31,47,64,7344,2134,439,52,22,12
13/12/2021 13:37:59,44,67,82,32,48,65,7344,2134,439,52,22,12
13/12/2021 13:38:04,45,68,84,32,49,66,7521,2185,441,54,24,12
13/12/2021 13:38:09,45,68,84,32,49,66,7521,2185,441,54,24,12
13/12/2021 13:38:14,45,68,84,32,49,66,7521,2185,441,54,24,12
13/12/2021 13:38:19,46,69,82,33,49,65,7611,2221,431,48,18,10
13/12/2021 13:38:24,46,69,82,33,49,65,7611,2221,431,48,18,10
13/12/2021 13:38:29,46,69,82,33,49,65,7611,2221,431,48,18,10
13/12/2021 13:38:34,44,66,76,32,48,62,7410,2145,414,40,14,8
13/12/2021 13:38:39,44,68,77,32,49,63,7479,2164,433,42,14,6
13/12/2021 13:38:44,44,68,81,32,49,65,7548,2196,433,54,20,8
13/12/2021 13:38:49,44,68,79,32,49,64,7611,2196,433,54,18,6
13/12/2021 13:38:54,44,68,76,32,49,62,7554,2177,431,50,14,2
13/12/2021 13:38:59,44,69,76,32,49,62,7590,2185,418,54,12,2
13/12/2021 13:39:04,43,70,80,31,50,64,7533,2159,448,62,16,2
13/12/2021 13:39:09,43,70,81,31,50,65,7557,2162,444,64,18,4
13/12/2021 13:39:14,44,71,81,32,50,65,7647,2168,458,68,16,4
13/12/2021 13:39:19,43,70,80,31,50,64,7620,2157,458,66,16,4
13/12/2021 13:39:24,44,73,83,32,51,66,7683,2193,462,74,16,4
13/12/2021 13:39:29,44,73,84,32,51,66,7608,2155,475,78,18,6
13/12/2021 13:39:34,45,73,81,32,51,65,7635,2161,479,72,12,4
13/12/2021 13:39:39,45,73,81,32,51,65,7635,2161,479,72,12,4
13/12/2021 13:39:44,45,73,81,32,51,65,7635,2161,479,72,12,4
